vehicle_id,measure_id,measure_ts,measure_value
1,1,2010-10-12 13:26:12,2.4844
1,1,2010-10-12 14:41:05,4.6862
1,1,2010-10-12 16:01:14,0.0763
1,1,2010-10-13 09:21:39,4.6229
1,1,2010-10-13 10:41:55,2.8902
1,1,2010-10-13 12:01:18,1.029
1,1,2010-10-13 13:21:04,1.3143
1,1,2010-10-13 14:41:02,2.3403
1,1,2010-10-13 16:01:09,2.3937
1,1,2010-10-14 09:21:34,1.8637
1,1,2010-10-14 10:41:02,1.517
1,1,2010-10-14 13:41:14,1.6432
1,1,2010-10-14 15:01:47,3.4967
1,1,2010-10-14 16:21:04,1.0357
1,1,2010-10-15 09:41:28,2.5382
1,1,2010-10-15 11:06:59,0.3356
1,1,2010-10-15 12:31:56,3.2175
1,1,2010-10-11 10:11:51,4.4022
1,1,2010-10-11 10:51:18,2.0886
1,1,2010-10-11 12:11:02,3.0332
1,1,2010-10-11 13:31:24,3.9834
1,1,2010-10-11 14:51:39,3.7187
1,1,2010-10-11 16:11:28,2.0869
1,1,2010-10-12 09:31:54,0.6257
1,1,2010-11-05 15:55:23,4.2944
1,1,2010-11-05 16:35:32,5.1614
1,1,2010-11-08 09:20:47,1.1403
1,1,2010-10-12 12:07:39,2.1369
1,1,2010-10-13 09:32:36,1.4658
1,1,2010-10-13 16:32:54,3.9971
1,1,2010-10-14 14:02:59,1.3153
1,1,2010-10-15 11:17:39,2.9502
1,1,2010-10-11 11:02:17,1.6833
1,1,2010-10-11 16:12:34,1.3916
1,1,2010-10-12 13:32:59,4.5731
1,1,2010-10-13 10:47:03,4.5735
1,1,2010-10-13 16:07:45,2.4206
1,1,2010-10-14 13:27:55,2.8874
1,1,2010-10-15 10:47:56,4.9138
1,1,2010-10-15 16:17:51,2.8143
1,1,2010-10-18 13:37:59,0.751
1,1,2010-10-19 10:57:26,2.4308
1,1,2010-10-19 16:17:18,2.4575
1,1,2010-10-20 13:42:45,0.2477
1,1,2010-10-21 11:02:53,2.4665
1,1,2010-10-15 12:52:59,0.9957
1,1,2010-10-18 10:32:12,4.5833
2,1,2010-10-18 13:12:38,0.684
2,1,2010-10-19 10:42:28,4.3979
2,1,2010-10-19 16:02:15,0.6719
2,1,2010-10-20 13:17:39,4.7172
2,1,2010-10-21 10:37:42,2.3813
2,1,2010-10-11 09:17:39,2.3906
2,1,2010-10-11 14:37:19,3.8041
2,1,2010-10-21 15:31:21,1.1492
2,1,2010-10-15 13:41:20,5.5909
2,1,2010-10-15 15:01:28,2.7903
2,1,2010-10-15 16:21:34,2.1934
2,1,2010-10-18 09:41:46,2.2335
2,1,2010-10-18 11:01:09,3.5346
2,1,2010-10-18 12:21:47,5.9382
2,1,2010-10-18 13:41:59,0.4716
2,1,2010-10-18 15:01:12,2.5336
2,1,2010-10-18 16:21:01,5.9453
2,1,2010-10-19 09:41:25,4.1526
2,1,2010-10-19 11:01:42,1.4743
2,1,2010-10-19 12:21:42,2.5439
1,1,2010-10-25 16:21:27,2.2981
1,1,2010-10-26 09:41:55,4.8345
1,1,2010-10-26 11:01:48,3.4082
1,1,2010-10-26 12:21:39,1.4536
1,1,2010-10-20 11:46:45,3.2457
1,1,2010-10-20 13:06:32,2.1795
1,1,2010-10-20 14:26:32,3.8716
1,1,2010-10-20 15:46:57,1.2387
1,1,2010-10-21 09:06:42,2.3254
1,1,2010-10-21 10:26:26,0.4955
1,1,2010-10-21 11:46:00,2.0698
1,1,2010-10-21 13:06:10,1.6776
1,1,2010-10-21 14:36:53,4.2497
1,1,2010-10-15 12:36:07,0.0772
1,1,2010-10-15 13:56:54,2.8596
1,1,2010-10-15 15:16:45,4.8567
1,1,2010-10-15 16:36:34,1.4475
1,1,2010-10-18 09:56:33,2.9208
1,1,2010-10-18 11:16:47,1.0059
1,1,2010-10-18 12:36:16,2.0384
1,1,2010-10-18 13:56:48,2.7111
1,1,2010-10-18 15:06:19,2.1993
1,1,2010-10-18 16:26:43,1.2719
1,1,2010-10-19 09:46:47,1.2457
1,1,2010-10-19 11:06:04,4.1376
1,1,2010-10-19 12:26:34,2.7435
1,1,2010-10-19 13:46:41,3.7793
1,1,2010-10-19 14:46:29,3.0829
1,1,2010-10-19 16:06:56,1.8961
1,1,2010-10-20 09:21:47,3.2536
1,1,2010-10-20 10:41:47,1.6268
1,1,2010-10-20 12:01:13,1.1942
2,1,2010-10-20 13:21:02,3.0881
2,1,2010-10-20 14:41:38,5.035
2,1,2010-10-20 16:01:49,2.6478
2,1,2010-10-21 09:21:20,5.3338
2,1,2010-10-21 10:41:43,4.2145
2,1,2010-10-21 12:01:57,2.5194
2,1,2010-10-21 13:21:54,4.5725
2,1,2010-10-21 14:41:51,0.5399
2,1,2010-10-21 16:06:57,4.0149
2,1,2010-10-22 09:26:02,4.6423
2,1,2010-10-22 10:46:08,1.2175
2,1,2010-10-22 12:06:11,2.2646
2,1,2010-10-22 14:01:57,2.7195
2,1,2010-10-22 15:21:54,3.0771
2,1,2010-10-22 16:41:07,1.1213
2,1,2010-11-08 13:26:34,1.167
2,1,2010-11-08 16:06:28,1.9979
2,1,2010-10-11 12:47:51,4.1272
2,1,2010-10-12 10:07:17,2.2054
2,1,2010-10-12 15:32:13,4.709
2,1,2010-10-13 12:52:09,0.3265
2,1,2010-10-14 10:32:58,4.4772
2,1,2010-10-14 16:02:27,4.9546
2,1,2010-10-11 11:42:31,4.4641
2,1,2010-10-11 16:52:10,2.2207
2,1,2010-10-12 14:07:41,3.7339
2,1,2010-10-13 11:27:39,1.547
2,1,2010-10-13 16:47:55,1.1168
2,1,2010-10-14 14:07:51,5.9875
2,1,2010-10-15 11:32:06,2.1738
2,1,2010-10-15 16:57:50,2.311
2,1,2010-10-18 14:17:55,1.0756
2,1,2010-10-19 11:37:42,2.2088
2,1,2010-10-19 17:02:08,4.9588
2,1,2010-10-20 14:22:48,1.4094
2,1,2010-10-21 11:42:17,3.4232
2,1,2010-10-15 13:52:49,4.4782
2,1,2010-10-18 11:12:49,3.9819
2,1,2010-10-18 16:42:02,1.9631
2,1,2010-10-19 14:02:52,1.493
2,1,2010-10-20 11:17:02,2.6242
2,1,2010-10-20 16:37:09,0.1806
2,1,2010-10-21 13:57:09,2.7576
2,1,2010-10-11 12:37:59,1.3438
2,1,2010-10-12 09:57:39,0.2577
2,1,2010-10-12 15:22:25,0.8789
2,1,2010-10-13 12:42:45,1.5107
2,1,2010-10-14 10:02:47,4.2556
2,1,2010-10-11 11:22:24,1.0061
2,1,2010-10-18 10:12:01,3.7161
2,1,2010-10-18 15:42:23,1.9645
2,1,2010-10-19 13:02:59,4.3326
2,1,2010-10-20 10:17:59,4.1934
2,1,2010-10-20 15:37:42,3.9192
2,1,2010-10-21 12:57:45,2.7967
2,1,2010-10-15 15:47:36,2.4141
2,1,2010-10-18 13:07:39,1.6531
2,1,2010-10-19 10:27:24,1.3437
2,1,2010-10-19 15:47:05,4.5308
2,1,2010-10-20 13:12:47,4.6406
2,1,2010-10-21 10:32:47,5.5175
2,1,2010-10-15 12:42:17,1.8418
2,1,2010-10-18 10:02:25,5.7162
2,1,2010-10-18 15:12:48,4.7263
2,1,2010-10-19 12:32:40,3.8006
2,1,2010-10-20 09:27:41,2.1257
2,1,2010-10-20 14:47:53,0.1495
2,1,2010-10-21 12:07:20,3.2788
2,1,2010-10-22 09:32:37,3.1076
2,1,2010-10-22 14:47:13,5.1126
2,1,2010-10-25 12:07:40,3.7718
1,1,2010-10-26 12:07:19,3.7318
1,1,2010-10-27 09:27:28,3.2933
1,1,2010-10-27 14:52:28,2.5294
1,1,2010-10-21 15:42:18,1.0756
1,1,2010-10-18 09:42:50,2.551
1,1,2010-10-18 15:02:05,4.4083
1,1,2010-10-19 12:12:51,2.5863
1,1,2010-10-20 09:47:50,3.8065
1,1,2010-10-20 15:07:33,3.4144
1,1,2010-10-21 12:27:22,0.3024
1,1,2010-10-28 12:12:31,1.7711
1,1,2010-10-28 17:02:56,1.747
1,1,2010-10-29 14:22:39,0.4958
1,1,2010-11-01 11:37:35,2.6902
1,1,2010-11-01 16:57:38,1.5437
1,1,2010-11-02 14:17:05,2.9099
1,1,2010-11-03 11:37:47,1.3433
1,1,2010-10-28 13:27:28,4.8874
1,1,2010-10-29 10:47:36,3.4407
1,1,2010-10-29 16:07:03,1.9839
1,1,2010-11-01 13:32:11,3.405
1,1,2010-11-02 10:52:28,3.2825
1,1,2010-11-02 16:22:02,1.7002
1,1,2010-11-03 12:42:43,3.1312
1,1,2010-10-22 11:42:57,3.0831
1,1,2010-10-22 16:57:11,3.8258
1,1,2010-10-25 14:17:07,3.2807
1,1,2010-10-26 11:37:50,3.3619
1,1,2010-10-26 16:57:06,2.9334
1,1,2010-10-27 14:22:47,3.3934
1,1,2010-10-11 13:52:50,1.1337
1,1,2010-10-12 11:52:41,1.6653
1,1,2010-10-13 09:07:24,3.6866
1,1,2010-10-13 14:27:52,3.6631
1,1,2010-10-14 11:47:54,0.7409
1,1,2010-10-15 09:07:26,1.2376
1,1,2010-10-11 10:57:03,2.0714
1,1,2010-10-11 16:17:09,2.3272
1,1,2010-10-12 13:37:12,4.0441
1,1,2010-10-13 11:02:40,4.4857
1,1,2010-10-13 16:22:57,2.6297
1,1,2010-10-13 12:22:24,0.8152
1,1,2010-10-14 09:42:20,2.2327
1,1,2010-10-19 16:47:55,4.1255
1,1,2010-10-20 11:27:13,3.5054
1,1,2010-10-20 14:07:24,0.7764
1,1,2010-10-20 16:47:18,2.0353
1,1,2010-10-21 11:27:11,1.8487
1,1,2010-10-21 14:07:17,1.6639
1,1,2010-10-21 15:52:59,1.476
1,1,2010-10-22 10:32:45,3.8327
1,1,2010-10-28 13:32:31,4.0688
1,1,2010-10-28 16:22:53,4.7585
1,1,2010-10-29 11:02:03,1.5328
1,1,2010-10-29 11:42:20,4.2001
1,1,2010-10-29 14:42:12,2.8417
1,1,2010-11-01 09:17:45,2.3587
1,1,2010-11-01 11:57:32,2.4808
1,1,2010-11-01 14:37:08,4.2036
1,1,2010-11-02 09:17:38,4.2921
1,1,2010-11-02 11:57:17,2.8741
1,1,2010-11-02 14:37:42,0.3373
1,1,2010-11-03 09:17:56,1.9574
1,1,2010-11-03 11:57:58,3.5608
1,1,2010-10-28 11:07:32,0.0004
1,1,2010-10-28 13:47:44,3.6983
1,1,2010-10-28 16:27:21,0.7983
1,1,2010-10-29 11:07:46,4.0717
1,1,2010-10-29 13:47:42,3.0255
1,1,2010-10-29 15:07:55,0.8424
1,1,2010-11-01 09:52:02,2.5575
2,1,2010-10-25 09:21:15,4.6552
2,1,2010-10-25 10:41:53,5.6576
2,1,2010-10-25 12:01:19,0.7902
2,1,2010-10-25 13:21:47,4.7806
2,1,2010-10-25 14:41:18,2.163
2,1,2010-10-25 16:01:17,2.5666
2,1,2010-10-26 09:21:56,5.8159
2,1,2010-10-26 10:42:00,1.0118
2,1,2010-10-26 12:01:10,4.2304
2,1,2010-10-26 13:21:12,2.292
2,1,2010-10-26 14:41:33,2.8444
2,1,2010-10-26 16:01:44,2.2993
2,1,2010-10-27 09:21:25,4.0505
2,1,2010-10-27 10:41:41,2.3773
2,1,2010-10-27 12:06:45,5.4993
2,1,2010-10-27 13:26:25,3.8922
2,1,2010-10-27 14:46:41,2.7359
2,1,2010-10-27 16:06:53,3.9801
2,1,2010-10-28 09:26:59,0.0957
2,1,2010-10-28 10:46:39,2.028
2,1,2010-10-21 16:51:10,3.8542
2,1,2010-10-15 13:36:25,1.433
2,1,2010-10-15 14:56:22,4.9854
2,1,2010-10-15 16:16:28,2.415
2,1,2010-10-18 09:36:45,1.4334
2,1,2010-10-18 10:56:46,3.6837
2,1,2010-10-18 12:16:05,1.2133
2,1,2010-10-18 13:36:39,3.5052
2,1,2010-10-18 14:56:55,2.7091
2,1,2010-10-18 16:06:14,3.0558
2,1,2010-10-19 09:26:14,3.0626
2,1,2010-10-19 10:46:45,1.3643
2,1,2010-10-19 12:06:55,3.7134
2,1,2010-10-19 13:26:40,1.8528
2,1,2010-10-19 15:06:42,3.1449
2,1,2010-10-19 16:21:11,2.8764
2,1,2010-10-20 09:41:29,3.4193
2,1,2010-10-20 11:01:09,2.9609
2,1,2010-10-12 11:57:41,3.007
2,1,2010-10-13 09:22:12,1.685
2,1,2010-10-13 14:42:22,1.9655
2,1,2010-10-14 11:52:28,4.1473
1,1,2010-11-05 13:02:46,2.8219
1,1,2010-11-08 10:27:29,4.4314
1,1,2010-11-08 15:42:04,3.1444
1,1,2010-11-04 10:47:47,2.1372
1,1,2010-11-04 16:07:11,3.3816
1,1,2010-11-05 13:27:13,4.8277
1,1,2010-11-08 10:52:10,5.5288
1,1,2010-11-08 16:17:29,2.9547
2,1,2010-11-05 11:37:10,4.4012
2,1,2010-11-05 17:02:03,0.9495
2,1,2010-11-08 14:27:25,1.8421
2,1,2010-11-04 09:32:40,1.315
2,1,2010-11-04 14:52:59,3.7638
2,1,2010-11-05 12:02:51,2.5931
2,1,2010-11-08 09:27:12,1.7458
2,1,2010-11-08 14:42:19,4.2213
2,1,2010-11-04 09:47:34,5.8408
2,1,2010-11-04 16:27:14,2.2123
2,1,2010-11-05 13:47:15,4.217
2,1,2010-11-08 11:17:19,2.4241
2,1,2010-11-08 16:37:10,2.8963
2,1,2010-10-15 14:37:12,3.6149
2,1,2010-10-18 09:17:29,2.096
2,1,2010-10-18 11:57:30,1.6135
2,1,2010-10-18 14:37:25,1.9962
2,1,2010-10-19 09:17:20,2.4865
2,1,2010-10-19 11:57:11,5.4176
2,1,2010-10-19 14:37:36,2.0031
2,1,2010-10-20 09:22:17,2.1715
2,1,2010-10-20 12:02:01,0.3831
2,1,2010-10-20 14:42:10,3.1504
2,1,2010-10-21 09:22:26,1.9934
2,1,2010-10-21 12:02:07,5.8145
2,1,2010-10-21 14:32:21,1.2949
2,1,2010-10-15 13:52:41,2.1306
2,1,2010-10-15 16:32:49,3.1961
2,1,2010-10-18 11:12:12,1.1226
2,1,2010-10-18 13:52:12,3.6595
2,1,2010-10-18 16:42:41,2.1508
2,1,2010-10-19 11:22:20,3.5238
2,1,2010-10-19 14:02:14,0.609
2,1,2010-10-19 16:37:57,0.9929
2,1,2010-10-20 11:17:41,2.8388
2,1,2010-10-21 09:17:18,3.3727
2,1,2010-10-21 11:37:00,5.586
2,1,2010-10-21 14:57:54,0.5846
2,1,2010-10-15 13:27:35,3.594
2,1,2010-10-15 16:07:08,4.4268
2,1,2010-10-18 10:47:50,2.7969
2,1,2010-10-18 13:27:19,1.811
2,1,2010-10-18 16:07:42,1.8508
2,1,2010-10-19 10:47:31,1.6932
2,1,2010-10-19 13:27:07,1.4259
2,1,2010-10-19 16:07:23,2.9468
2,1,2010-10-20 10:52:47,2.3067
2,1,2010-10-20 13:32:40,3.4221
2,1,2010-10-20 16:32:27,3.4333
2,1,2010-10-21 11:12:04,2.7243
2,1,2010-10-21 14:02:09,2.4252
2,1,2010-10-15 13:22:03,3.6049
2,1,2010-10-15 16:02:38,2.1074
2,1,2010-10-18 10:42:34,3.5757
2,1,2010-10-18 13:22:22,3.5983
2,1,2010-10-18 15:52:58,1.9219
2,1,2010-10-19 10:32:10,4.8706
2,1,2010-10-19 13:12:41,1.7289
2,1,2010-10-19 15:52:43,1.1181
2,1,2010-10-20 10:27:42,3.9931
2,1,2010-10-20 13:07:23,3.3884
2,1,2010-10-20 15:47:15,3.2689
2,1,2010-10-21 10:27:14,2.5169
2,1,2010-10-21 13:07:42,2.9974
1,1,2010-10-21 16:12:09,3.2618
1,1,2010-10-11 13:07:14,1.3557
1,1,2010-10-11 15:47:07,4.3701
1,1,2010-10-12 10:27:27,2.8478
1,1,2010-10-12 13:07:13,1.9404
1,1,2010-10-12 15:52:58,4.9641
1,1,2010-10-13 10:32:44,4.2745
1,1,2010-10-13 13:12:47,1.7373
1,1,2010-10-13 15:52:13,2.7752
1,1,2010-10-14 10:32:46,4.1254
1,1,2010-10-14 13:22:40,3.4305
1,1,2010-10-14 16:02:45,1.2011
1,1,2010-10-15 10:42:34,2.0722
1,1,2010-10-11 10:02:12,3.7372
1,1,2010-10-11 12:32:54,3.6232
1,1,2010-10-11 15:12:28,2.5055
1,1,2010-10-12 11:12:42,2.4615
1,1,2010-10-12 13:47:46,3.0484
1,1,2010-10-12 16:27:48,3.1104
1,1,2010-10-13 10:47:10,3.5689
1,1,2010-10-13 13:27:30,1.6241
1,1,2010-10-13 16:07:34,3.7087
1,1,2010-10-14 10:47:32,2.4908
1,1,2010-10-14 13:27:39,5.4947
1,1,2010-11-08 10:20:24,5.4376
1,1,2010-11-08 11:00:16,4.6089
1,1,2010-11-08 11:35:28,3.4878
1,1,2010-11-08 12:15:45,2.826
1,1,2010-11-08 12:55:19,4.8778
1,1,2010-11-08 13:35:26,2.0047
1,1,2010-11-08 14:15:18,2.8234
1,1,2010-11-08 14:55:23,3.1396
1,1,2010-11-08 15:35:55,1.3605
1,1,2010-11-08 16:15:32,1.1934
1,1,2010-11-03 14:40:46,2.9874
1,1,2010-11-03 15:20:24,5.3008
1,1,2010-11-03 16:00:30,3.1576
1,1,2010-11-03 16:40:51,1.2619
1,1,2010-11-04 09:20:52,3.0381
1,1,2010-11-04 10:00:49,1.9327
1,1,2010-11-04 10:40:07,1.3873
1,1,2010-11-04 11:20:28,2.4686
1,1,2010-11-04 12:00:42,2.1338
1,1,2010-11-04 12:40:04,1.4594
1,1,2010-11-04 13:20:56,4.2058
1,1,2010-11-04 14:00:07,2.757
1,1,2010-11-04 14:40:37,2.9649
1,1,2010-11-04 15:20:15,5.6673
1,1,2010-11-04 16:00:04,2.8055
1,1,2010-11-04 16:40:00,3.0753
1,1,2010-11-05 09:20:54,4.2362
1,1,2010-11-05 10:00:09,4.4296
1,1,2010-11-05 10:40:30,4.784
1,1,2010-11-05 11:20:46,2.727
1,1,2010-11-05 12:00:33,4.9243
1,1,2010-11-05 12:40:38,2.2216
1,1,2010-11-05 13:20:39,2.3359
1,1,2010-11-05 14:10:37,4.4121
1,1,2010-11-05 14:50:18,3.0476
1,1,2010-11-05 15:30:28,3.2138
1,1,2010-11-05 16:10:27,0.4168
1,1,2010-11-05 16:55:37,3.8709
1,1,2010-11-08 09:35:54,2.3534
1,1,2010-11-08 10:15:55,3.7772
1,1,2010-11-08 10:55:58,4.0644
1,1,2010-11-08 11:40:44,5.3408
1,1,2010-11-08 12:20:24,4.0781
1,1,2010-11-08 13:00:07,4.222
1,1,2010-11-08 13:40:16,4.6027
1,1,2010-11-08 14:20:56,2.1162
1,1,2010-11-08 15:00:12,2.1547
1,1,2010-11-08 15:40:14,4.99
1,1,2010-11-08 16:20:26,3.5848
1,1,2010-10-11 09:21:41,5.2885
1,1,2010-10-11 10:41:10,2.4494
1,1,2010-10-11 12:01:57,3.7906
1,1,2010-10-11 13:21:30,4.0456
1,1,2010-10-11 14:41:22,0.4144
1,1,2010-10-11 16:01:54,3.4579
1,1,2010-10-12 09:21:50,2.851
2,1,2010-10-12 10:01:52,3.4897
2,1,2010-10-12 11:21:34,5.694
2,1,2010-10-12 12:41:43,1.2806
2,1,2010-10-12 14:06:23,1.2737
2,1,2010-10-12 15:26:29,4.4211
2,1,2010-10-12 16:46:18,3.2049
2,1,2010-10-13 10:06:25,1.4953
2,1,2010-10-13 11:26:14,1.757
2,1,2010-10-13 12:46:01,3.617
2,1,2010-10-13 14:06:22,2.5428
2,1,2010-10-13 15:46:16,4.9708
2,1,2010-10-14 09:06:42,0.0337
2,1,2010-10-14 10:26:01,3.4138
2,1,2010-10-14 11:56:15,1.3242
2,1,2010-10-14 13:16:10,4.811
2,1,2010-10-14 14:36:15,3.4782
2,1,2010-10-14 15:56:51,2.665
2,1,2010-10-15 09:16:18,1.8891
2,1,2010-10-15 10:36:02,2.7001
2,1,2010-10-15 11:51:55,2.2677
2,1,2010-10-11 09:56:54,4.0052
2,1,2010-10-11 11:16:32,2.8548
2,1,2010-10-11 12:26:48,3.2577
2,1,2010-10-11 13:47:00,2.59
2,1,2010-10-11 15:06:52,3.1433
2,1,2010-10-11 16:26:34,1.7071
2,1,2010-10-12 09:46:53,2.3806
2,1,2010-10-12 11:07:00,2.1889
2,1,2010-10-12 12:26:32,2.1215
2,1,2010-10-12 13:41:19,1.8384
2,1,2010-10-12 15:01:46,4.0399
2,1,2010-10-12 16:21:43,1.6112
2,1,2010-10-13 09:41:22,3.5325
2,1,2010-10-13 11:01:11,2.3205
2,1,2010-10-13 12:21:42,3.8849
2,1,2010-10-13 13:41:56,5.9535
2,1,2010-10-13 15:01:20,4.5254
2,1,2010-10-13 16:21:54,4.3801
2,1,2010-10-14 09:41:15,3.7106
2,1,2010-10-14 11:01:56,3.1424
2,1,2010-10-14 12:21:16,3.923
2,1,2010-10-14 12:01:24,0.6813
2,1,2010-10-14 13:21:28,4.1761
2,1,2010-10-14 14:41:36,4.3367
2,1,2010-10-14 16:01:46,4.0055
2,1,2010-10-15 09:21:53,4.9871
2,1,2010-10-15 10:41:06,4.8149
2,1,2010-10-15 12:06:46,2.6705
2,1,2010-10-15 13:31:10,2.8762
2,1,2010-10-15 14:51:08,1.515
2,1,2010-10-15 16:11:06,2.9381
2,1,2010-10-18 09:31:55,5.8814
2,1,2010-10-18 10:51:46,1.3698
1,1,2010-10-12 10:51:22,2.1958
1,1,2010-10-12 12:11:32,4.4714
1,1,2010-10-12 13:31:05,4.5131
1,1,2010-10-12 14:56:42,3.9029
1,1,2010-10-12 16:16:49,1.8519
1,1,2010-10-13 09:36:18,2.702
1,1,2010-10-13 10:56:23,1.0244
1,1,2010-10-13 12:16:06,1.6903
1,1,2010-10-13 13:36:36,3.7419
1,1,2010-10-13 14:56:29,4.6356
1,1,2010-10-13 16:16:31,3.2228
1,1,2010-10-13 16:56:31,1.0625
1,1,2010-10-14 10:16:56,3.5205
1,1,2010-10-14 11:26:16,3.1764
1,1,2010-10-14 12:46:08,2.5879
1,1,2010-10-14 14:06:50,2.9006
2,1,2010-10-20 12:21:59,4.8882
2,1,2010-10-20 13:41:39,0.6498
2,1,2010-10-20 15:01:18,2.2528
2,1,2010-10-20 16:21:27,0.7326
2,1,2010-10-21 09:41:53,3.949
2,1,2010-10-21 11:01:18,3.3033
2,1,2010-10-21 12:21:16,2.1098
2,1,2010-10-21 13:41:57,2.4483
2,1,2010-10-21 15:01:53,4.1955
2,1,2010-10-28 10:41:43,4.8458
2,1,2010-10-28 12:06:27,4.4284
1,1,2010-10-28 13:26:16,1.2912
1,1,2010-10-28 14:46:03,3.8738
1,1,2010-10-28 16:16:39,2.2827
1,1,2010-10-29 09:36:03,0.7242
1,1,2010-10-29 10:56:24,3.8592
1,1,2010-10-29 12:16:26,2.6977
1,1,2010-10-29 13:36:45,2.1576
1,1,2010-10-29 14:56:29,2.5428
1,1,2010-10-29 16:16:07,3.911
1,1,2010-11-01 09:31:19,4.6628
1,1,2010-11-01 10:51:10,5.2519
1,1,2010-11-01 12:11:57,2.9668
1,1,2010-11-01 13:31:04,3.7254
1,1,2010-11-01 14:51:49,1.6162
1,1,2010-11-01 16:11:37,2.6801
1,1,2010-11-02 09:31:11,3.5782
1,1,2010-11-02 10:51:26,3.7611
2,1,2010-10-19 14:21:30,3.5565
2,1,2010-10-19 15:41:44,3.9975
2,1,2010-10-20 09:06:44,3.722
2,1,2010-10-20 10:26:29,3.4447
2,1,2010-10-26 13:41:23,0.6473
2,1,2010-10-26 15:01:54,2.9748
2,1,2010-10-26 16:21:01,4.1773
2,1,2010-10-27 09:41:18,1.5963
2,1,2010-10-27 11:06:42,2.2781
2,1,2010-10-27 12:26:31,1.2871
2,1,2010-10-27 13:46:31,1.0446
2,1,2010-10-27 15:06:20,3.4736
2,1,2010-10-27 16:26:13,2.1328
2,1,2010-10-28 09:46:54,4.473
2,1,2010-10-21 15:51:50,0.7648
2,1,2010-10-22 09:11:25,1.0066
2,1,2010-10-22 10:31:37,4.7557
2,1,2010-10-22 11:51:18,4.489
2,1,2010-10-22 13:11:11,0.8658
2,1,2010-10-22 14:36:29,2.4533
2,1,2010-10-22 15:56:31,2.6467
2,1,2010-10-25 09:16:09,2.4086
2,1,2010-10-25 10:36:09,4.3643
2,1,2010-10-25 11:56:38,3.3095
2,1,2010-10-25 13:16:09,2.6605
2,1,2010-10-25 14:36:29,3.3311
1,1,2010-10-25 16:16:49,4.0349
1,1,2010-10-26 09:36:24,0.2768
1,1,2010-10-26 10:46:03,2.0112
1,1,2010-10-26 12:06:03,1.6131
1,1,2010-10-26 13:26:00,3.0379
1,1,2010-10-26 14:46:37,4.5678
1,1,2010-10-26 16:06:38,2.6106
1,1,2010-10-27 09:26:32,3.7599
1,1,2010-10-27 10:46:31,1.0124
1,1,2010-10-27 12:01:05,2.2578
1,1,2010-10-27 13:21:16,3.7347
1,1,2010-10-27 14:41:03,2.1897
1,1,2010-10-27 16:01:15,3.8541
1,1,2010-10-28 09:21:53,2.0128
1,1,2010-10-15 12:16:24,3.4768
1,1,2010-10-15 13:21:35,3.8987
1,1,2010-10-15 14:41:43,4.4864
1,1,2010-10-15 16:01:25,0.6096
1,1,2010-10-18 09:21:34,3.3718
1,1,2010-10-18 10:41:46,2.2512
1,1,2010-10-18 12:01:49,2.6162
1,1,2010-10-18 13:21:55,4.1274
1,1,2010-10-18 14:41:25,3.7402
1,1,2010-10-18 16:01:01,1.482
1,1,2010-10-19 09:21:34,1.5808
1,1,2010-10-19 10:41:50,4.3869
1,1,2010-10-19 12:01:43,2.8906
1,1,2010-10-19 13:21:33,1.9451
1,1,2010-10-19 14:41:48,4.6963
1,1,2010-10-19 16:01:22,2.5511
1,1,2010-10-20 09:26:59,2.2762
1,1,2010-10-20 10:46:25,3.7312
1,1,2010-10-20 12:06:56,0.8279
1,1,2010-10-20 13:26:28,2.2874
1,1,2010-10-20 15:26:13,3.3443
1,1,2010-11-01 13:52:43,4.8658
1,1,2010-11-01 16:32:07,2.8552
1,1,2010-11-02 11:12:24,2.9548
1,1,2010-11-02 14:02:28,1.6256
1,1,2010-11-02 16:42:41,0.8676
1,1,2010-11-03 11:22:48,4.2127
1,1,2010-11-03 13:57:51,4.3603
1,1,2010-10-28 12:02:48,2.0573
1,1,2010-10-28 14:42:47,1.0668
1,1,2010-10-29 09:12:29,1.3731
1,1,2010-10-29 11:52:35,2.5341
2,1,2010-10-29 14:32:18,0.9655
2,1,2010-11-01 09:07:26,2.8595
2,1,2010-11-01 11:47:16,2.1437
2,1,2010-11-01 14:27:01,4.3373
2,1,2010-11-02 09:07:02,1.1107
2,1,2010-11-02 11:47:16,2.7599
2,1,2010-11-02 14:27:59,3.4647
2,1,2010-11-03 09:07:25,1.8509
2,1,2010-11-03 11:47:43,4.2419
2,1,2010-10-28 11:37:11,1.0455
2,1,2010-10-28 14:17:28,2.2378
2,1,2010-10-28 16:57:15,3.1325
2,1,2010-10-29 11:37:52,3.9906
2,1,2010-10-29 14:17:36,3.9341
2,1,2010-10-29 17:02:33,3.6836
2,1,2010-11-01 11:42:10,1.2668
2,1,2010-11-01 14:22:32,3.6653
2,1,2010-11-01 16:42:50,2.5115
2,1,2010-11-02 11:22:14,2.5542
2,1,2010-11-02 13:52:11,0.0096
2,1,2010-11-02 16:32:36,4.3773
2,1,2010-11-03 11:12:25,4.4094
2,1,2010-11-03 13:47:07,1.9644
2,1,2010-10-22 09:52:02,2.0029
2,1,2010-10-22 12:32:56,2.277
2,1,2010-10-22 15:07:20,2.1771
2,1,2010-10-25 09:47:15,2.3632
2,1,2010-10-25 12:27:41,1.3342
2,1,2010-10-25 15:07:37,4.2439
2,1,2010-10-26 09:47:28,3.7364
2,1,2010-10-26 12:27:27,1.8683
2,1,2010-10-26 15:07:00,1.2094
2,1,2010-10-27 09:47:13,1.5959
